,customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Month-to-month,One year,DSL,Fiber optic,Female
3229,3588-WSTTJ,1,0,0,35,1,1,1,0,0,0,1,1,1,Electronic check,1.13824320300492,0.5586737239058553,0,1,0,0,1,1
3230,2538-OIMXF,0,0,1,1,0,0,0,0,0,0,0,0,0,Mailed check,-1.329963893841801,-0.9973300276274929,0,1,0,1,0,1
3231,3806-YAZOV,0,0,0,3,1,0,0,0,0,0,0,0,0,Mailed check,-1.5258269990387838,-0.9835327763107434,0,1,0,0,0,1
3232,9127-QRZMH,0,1,0,44,1,0,1,1,0,1,0,0,1,Bank transfer (automatic),-0.16308454677842177,0.13962078575033318,0,0,1,1,0,0
3233,7607-QKKTJ,0,1,1,45,1,1,0,1,1,0,0,1,1,Credit card (automatic),1.0037948002849575,0.9176006211794409,0,0,1,0,1,0
3234,8665-UTDHZ,0,1,1,1,0,0,0,1,0,0,0,0,0,Electronic check,-1.1473796432344445,-0.9949055904951568,1,1,0,1,0,0
3235,7398-HPYZQ,0,1,0,71,1,1,1,1,1,1,1,1,0,Bank transfer (automatic),0.8560675429753689,1.8147084811565202,0,0,0,1,0,0
3236,4647-MUZON,0,1,0,18,1,0,0,0,1,0,1,1,1,Credit card (automatic),1.0353320799353192,-0.2387897699322081,0,1,0,0,1,1
3237,6856-RAURS,0,0,0,2,1,1,0,0,0,0,0,0,1,Mailed check,0.3365323571562543,-0.9482461958664689,0,1,0,0,1,1
3238,7250-EQKIY,0,1,1,1,1,0,0,0,1,0,0,0,0,Mailed check,-0.4751376296346313,-0.9859792537806463,1,1,0,1,0,1
3239,8709-KRDVL,0,0,0,33,1,1,0,1,0,0,1,1,1,Electronic check,1.1697804826552818,0.455524944093735,0,1,0,0,1,1
3240,6701-YVNQG,0,1,0,72,1,1,1,1,1,1,1,1,1,Credit card (automatic),0.7946528404983491,1.7696139504950676,0,0,0,1,0,0
3241,2639-UGMAZ,1,0,0,71,0,0,1,1,0,0,1,1,1,Electronic check,-0.2759548107902422,0.7485512320429102,0,0,1,1,0,0
3242,2983-ZANRP,0,1,1,2,1,0,0,1,0,0,0,0,1,Bank transfer (automatic),0.2917162229162665,-0.9441246527414974,1,1,0,0,1,1
3243,0508-SQWPL,0,1,1,57,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-1.4826707216224995,-0.528752450959613,0,0,0,0,0,1
3244,1834-ABKHQ,0,1,1,52,1,0,0,0,1,0,0,0,1,Bank transfer (automatic),-0.45853906139759887,0.1425741909842701,0,0,1,1,0,1
3245,0280-XJGEX,0,0,0,49,1,1,0,1,1,0,1,1,1,Bank transfer (automatic),1.2926098876093217,1.2118170873572172,1,1,0,0,1,0
3246,0519-XUZJU,0,0,0,1,1,0,0,0,0,0,0,0,0,Mailed check,0.19876424078888502,-0.9770308767285691,1,1,0,0,1,1
3247,7434-SHXLS,0,0,0,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4561130124432478,-0.9990050932825614,1,1,0,0,0,1
3248,3012-VFFMN,0,1,1,7,1,0,0,0,0,0,0,0,0,Mailed check,-1.4644122965617639,-0.9381517212609239,0,1,0,0,0,1
3249,7268-IGMFD,1,0,0,18,1,1,0,0,1,1,1,0,0,Bank transfer (automatic),0.9672779501634864,-0.2394950607343422,0,1,0,0,1,0
3250,9717-QEBGU,0,0,0,2,1,0,0,0,0,0,0,0,1,Electronic check,0.18382552937555574,-0.9447417821933648,0,1,0,0,1,0
3251,5151-HQRDG,0,1,0,37,1,1,1,0,0,0,0,0,1,Mailed check,-0.3224308018539332,-0.1130496441142281,0,1,0,1,0,0
3252,2565-JSLRY,0,0,0,1,1,1,0,0,0,0,0,0,1,Mailed check,-1.3515420325499434,-0.9976165520158597,1,1,0,0,0,0
3253,0234-TEVTT,0,1,1,48,0,0,1,0,1,0,0,1,0,Credit card (automatic),-0.6560620234182848,-0.040074086430909574,0,0,1,1,0,1
3254,6862-CQUMB,0,0,0,37,1,0,0,1,0,0,1,1,1,Credit card (automatic),1.0403116504064287,0.5993161063788361,0,1,0,0,1,0
3255,7823-JSOAG,0,0,0,3,1,1,0,0,0,0,0,0,0,Electronic check,0.32325350256662816,-0.9123645263078938,0,1,0,0,1,0
3256,9863-JZAIC,0,0,0,35,1,0,0,0,0,0,1,0,0,Mailed check,-0.3240906586776363,-0.12195394049117184,1,1,0,1,0,0
3257,0347-UBKUZ,0,0,0,15,1,0,0,0,0,0,0,0,0,Mailed check,-1.4893101489173126,-0.8669614309205074,0,1,0,0,0,1
3258,3590-TCXTB,0,0,0,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4743714375039831,-0.9992475369957952,0,1,0,0,0,0
3259,6855-VLGOS,0,1,1,72,1,0,0,0,0,0,0,0,0,Electronic check,-1.4677320102091704,-0.3767402427621357,0,0,0,0,0,0
3260,2023-VQFDL,0,0,0,18,1,0,0,0,0,0,0,0,0,Electronic check,-1.519187571743971,-0.8544645595201928,0,1,0,0,0,0
3261,0133-BMFZO,0,0,0,2,1,0,1,1,0,1,0,0,1,Electronic check,0.7133198561368901,-0.9281454080056455,1,1,0,0,1,1
3262,3057-VJJQE,0,0,0,35,1,1,1,0,0,0,0,0,0,Mailed check,-0.3157913745591201,-0.16006168414398297,0,0,0,1,0,0
3263,9820-RMCQV,0,0,0,11,1,0,1,0,0,0,0,0,0,Credit card (automatic),-0.5382121889353547,-0.7873737719671813,1,1,0,1,0,1
3264,9355-NPPFS,1,0,0,26,1,0,0,0,0,0,0,1,1,Electronic check,0.46600118940510693,-0.12391553053460748,0,1,0,0,1,1
3265,9819-FBNSV,1,1,0,37,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),0.24855994549998228,0.12705779333731854,0,1,0,0,1,0
3266,0356-OBMAC,1,0,0,56,1,1,0,1,1,1,1,0,1,Bank transfer (automatic),1.1664607690078754,1.507157610750895,0,0,0,0,1,1
3267,7306-YDSOI,0,1,1,69,1,0,1,1,1,0,0,0,1,Bank transfer (automatic),-0.16640426042582832,0.785821442868187,0,0,0,1,0,0
3268,1052-QJIBV,0,1,1,71,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4893101489173126,-0.3922786807466538,0,0,0,0,0,1
3269,8480-PPONV,0,1,1,62,1,1,1,1,1,1,1,1,0,Bank transfer (automatic),1.68599595482699,2.1475396187511424,0,0,0,0,1,0
3270,8582-KRHPJ,0,0,0,50,0,0,1,1,0,0,0,0,1,Mailed check,-0.9880333881589333,-0.2225240008079891,0,1,0,1,0,0
3271,2272-JKMSI,0,1,1,62,1,1,0,1,1,1,1,1,1,Electronic check,1.528309556575182,2.007318991151845,0,0,1,0,1,1
3272,0931-MHTEM,0,0,0,54,1,0,1,1,0,0,1,1,1,Credit card (automatic),1.171440339478985,1.3279035453209858,0,0,1,0,1,1
3273,4006-HKYHO,0,0,0,63,1,0,1,1,1,1,1,1,1,Bank transfer (automatic),0.7282585675502194,1.3322454918216242,0,0,0,1,0,0
3274,0377-JBKKT,0,1,1,22,1,0,1,1,0,1,0,0,1,Mailed check,-0.22615910607914494,-0.4475999280390517,0,1,0,1,0,0
3275,0839-QNXME,0,0,0,30,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.5059087171543448,-0.7532112487388081,0,0,0,0,0,1
3276,8996-ZROXE,1,0,0,57,1,0,0,0,1,1,0,0,1,Electronic check,-0.3738863633887336,0.3299831813138554,0,0,1,1,0,0
3277,2480-EJWYP,1,1,0,58,1,1,0,1,0,0,1,1,1,Bank transfer (automatic),1.096746782412339,1.3980579397957678,0,0,1,0,1,1
3278,9591-YVTEB,1,0,0,55,0,0,1,1,0,0,1,0,1,Electronic check,-0.6610415938893944,0.0845640225087358,0,1,0,1,0,0
3279,0402-CQAJN,0,0,0,37,1,1,0,1,1,0,1,1,1,Bank transfer (automatic),1.2328550419560051,0.5545962614560173,1,1,0,0,1,1
3280,3620-MWJNE,0,0,0,2,1,0,1,0,0,1,0,0,1,Mailed check,-0.3423490837383719,-0.969735524993994,0,1,0,1,0,0
3281,9681-KYGYB,1,1,0,49,1,1,1,1,1,0,0,0,1,Electronic check,0.7780542722613167,0.8252956874501329,0,1,0,0,1,0
3282,2956-GGUCQ,1,1,0,24,1,1,1,0,0,0,0,0,1,Electronic check,0.4676610462288101,-0.22699818933402768,1,1,0,0,1,0
3283,6303-KFWSL,0,0,0,29,1,1,0,1,0,0,0,0,1,Electronic check,-0.3157913745591201,-0.2940228558743392,0,0,1,1,0,1
3284,9448-REEVD,0,1,0,1,1,0,0,0,0,0,0,0,0,Credit card (automatic),-0.6660211643605042,-0.988513892600816,1,1,0,1,0,0
3285,1841-YSJGV,0,1,0,72,1,1,1,1,0,1,1,1,1,Credit card (automatic),1.5000919905722272,2.4531729797884645,0,0,0,0,1,0
3286,2458-EOMRE,0,0,0,11,1,0,1,0,1,0,0,1,0,Bank transfer (automatic),-0.023656573587349558,-0.6846878392439615,0,1,0,1,0,1
3287,2575-GFSOE,0,1,1,7,1,0,0,0,0,0,0,0,1,Electronic check,0.14066925195927152,-0.7847730121343115,1,1,0,0,1,1
3288,8164-OCKUJ,0,1,1,59,1,0,0,0,0,0,0,0,0,Mailed check,-1.466072153385467,-0.441340472170111,0,0,0,0,0,1
3289,3067-SVMTC,0,1,0,68,1,0,1,0,0,1,0,0,0,Bank transfer (automatic),-0.294213235850978,0.6883590701482734,0,0,1,1,0,1
3290,3392-EHMNK,0,1,1,67,1,1,0,1,0,1,1,0,0,Credit card (automatic),0.973917377458299,1.770098837921535,0,0,0,0,1,1
3291,5561-NWEVX,1,1,0,2,1,1,0,0,1,0,0,0,0,Electronic check,0.47928004399473306,-0.9320245074173834,1,1,0,0,1,1
3292,5692-ICXLW,1,0,0,31,1,1,0,1,0,0,1,0,1,Electronic check,0.8610471134464788,0.24594337417205733,0,1,0,0,1,0
3293,6371-NZYEG,0,1,1,16,1,0,1,0,1,0,1,0,0,Mailed check,-0.017017146292536495,-0.556831841019579,0,0,0,1,0,0
3294,6086-ESGRL,0,0,0,1,1,0,0,0,0,0,0,1,0,Credit card (automatic),0.5108173236450948,-0.972887293266031,1,1,0,0,1,1
3295,2719-BDAQO,0,0,0,17,1,0,1,0,0,0,1,1,0,Electronic check,0.9656180933397828,-0.2916204590795697,1,1,0,0,1,0
3296,4115-NZRKS,1,0,0,7,1,0,0,0,0,0,1,1,1,Electronic check,0.8095915519116784,-0.7550405967568437,0,1,0,0,1,1
3297,6728-WYQBC,0,0,0,1,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-1.4544531556195444,-0.9989830529449949,0,1,0,0,0,0
3298,4439-YRNVD,0,0,0,10,0,0,0,1,0,1,0,0,0,Electronic check,-0.9465369675663522,-0.84335622938658,0,1,0,1,0,1
3299,0139-IVFJG,0,1,0,2,1,0,1,1,0,0,1,0,0,Electronic check,0.8494281156805559,-0.9242442682563409,0,1,0,0,1,1
3300,9348-ROUAI,0,1,1,59,1,1,1,1,1,1,1,1,0,Credit card (automatic),0.8477682588568527,1.2813543523801316,0,0,0,1,0,1
3301,1980-KXVPM,1,0,0,3,1,1,0,0,0,0,0,0,1,Credit card (automatic),0.34151192762736376,-0.8952612243561404,1,1,0,0,1,1
3302,9453-PATOS,0,1,0,72,1,0,1,1,1,1,1,1,0,Mailed check,0.6751431491917154,1.7051239227749257,0,0,0,1,0,1
3303,7277-OZCGZ,0,0,0,22,1,0,1,0,0,1,0,1,1,Electronic check,0.8062718382642716,-0.17674621968196907,0,1,0,0,1,1
3304,5701-ZIKJE,0,0,0,13,1,0,0,0,0,1,0,0,1,Mailed check,-0.471817915987225,-0.7389952310082916,0,1,0,1,0,0
3305,8095-WANWK,0,0,0,10,1,0,0,0,0,0,0,0,0,Mailed check,-0.6477627392997686,-0.8192441000886185,0,1,0,1,0,1
3306,9885-MFVSU,0,1,1,35,0,0,1,0,0,1,1,0,1,Credit card (automatic),-0.6112458891782973,-0.2755750933310177,0,0,0,1,0,1
3307,1545-JFUML,0,1,0,71,1,1,1,1,1,0,1,0,1,Electronic check,1.136583346181217,2.0750489484942904,0,0,0,0,1,0
3308,0265-EDXBD,1,1,0,32,1,1,0,0,0,0,0,0,1,Electronic check,0.3365323571562543,0.00711427629937868,1,1,0,0,1,0
3309,3113-IWHLC,0,0,0,5,1,0,1,0,1,0,0,0,1,Mailed check,-0.29753294949838455,-0.8872826221569978,0,1,0,1,0,0
3310,5216-WASFJ,1,1,0,31,1,1,0,0,0,0,0,1,1,Electronic check,0.6668438650731991,0.1526025445771151,0,1,0,0,1,1
3311,3450-WXOAT,0,0,0,46,1,0,0,0,0,0,0,0,1,Credit card (automatic),-0.6494225961234718,-0.0978858918683437,0,1,0,1,0,0
3312,4818-QIUFN,1,0,0,20,1,1,1,0,0,0,0,0,1,Electronic check,0.4776201871710299,-0.3377949662817902,1,1,0,0,1,1
3313,9773-PEQBZ,0,0,0,10,1,1,0,1,0,0,0,0,0,Electronic check,0.500858182702875,-0.656784771884529,0,1,0,0,1,0
3314,4566-GOLUK,0,1,1,47,1,1,0,0,1,1,1,1,1,Bank transfer (automatic),1.4137794357396583,1.2482497653549596,1,1,0,0,1,0
3315,9921-QFQUL,0,1,0,23,1,1,0,0,1,0,0,1,0,Mailed check,0.8427886883857433,-0.10679018824528745,0,1,0,0,1,1
3316,9919-KNPOO,0,1,0,21,1,1,0,0,0,0,1,1,1,Electronic check,0.980556804753112,-0.14937212042413717,0,1,0,0,1,1
3317,8405-IGQFX,0,0,0,63,1,0,0,0,1,1,1,0,1,Credit card (automatic),0.8394689747383365,1.555954918123552,0,0,1,0,1,1
3318,7579-OOPEC,1,1,0,2,1,0,0,1,0,0,0,0,0,Credit card (automatic),-0.4850967705768509,-0.9574810973069131,1,1,0,1,0,1
3319,3363-EWLGO,0,0,0,5,1,0,0,0,0,0,0,0,0,Mailed check,-1.4876502920936092,-0.9599055344392492,0,1,0,0,0,1
3320,1251-STYSZ,1,0,0,4,1,1,1,0,0,0,0,0,1,Electronic check,0.514137037292501,-0.8743449440053493,0,1,0,0,1,1
3321,4254-QPEDE,0,1,0,52,0,0,1,1,1,1,1,1,0,Credit card (automatic),0.0493771266555932,0.4597126082314066,0,0,0,1,0,1
3322,0042-JVWOJ,0,0,0,26,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-1.499269289859532,-0.800223288768563,0,0,1,0,0,0
3323,2260-USTRB,1,0,0,2,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),0.18050581572814944,-0.9571064115682794,1,1,0,0,1,1
3324,8974-OVACP,0,0,0,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4810108647987963,-0.9993356983460618,0,1,0,0,0,1
3325,7191-ADRGF,0,1,0,44,0,0,0,1,1,0,1,1,0,Bank transfer (automatic),-0.34732865420948184,0.045508544340556754,0,0,0,1,0,0
3326,0746-JTRFU,0,0,0,2,0,0,0,0,0,0,0,0,1,Electronic check,-1.3183448960758786,-0.9833784939477767,1,1,0,1,0,0
3327,2303-PJYHN,0,1,0,2,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-1.4909700057410156,-0.9852960033160788,0,1,0,0,0,1
3328,0114-PEGZZ,0,0,0,33,1,1,0,1,1,0,1,1,0,Electronic check,1.4204188630344712,0.5987430576021021,0,1,0,0,1,1
3329,2475-MROZF,0,0,0,30,1,1,1,1,1,1,0,0,1,Credit card (automatic),1.0037948002849575,0.24913922311922773,0,1,0,0,1,0
3330,3621-CEOVK,1,1,0,14,1,1,0,1,0,0,1,1,1,Electronic check,1.176419909950095,-0.4044008664083346,1,1,0,0,1,1
3331,7989-CHGTL,0,0,0,1,1,0,0,0,0,0,0,0,1,Mailed check,-1.499269289859532,-0.9995781420592955,1,1,0,0,0,0
3332,3338-CVVEH,0,0,0,12,1,1,0,0,0,0,1,1,0,Electronic check,0.9888560888716282,-0.4909091913576022,0,1,0,0,1,0
3333,9053-EJUNL,0,0,0,41,1,1,0,1,0,0,1,0,1,Electronic check,0.8112514087353815,0.5988532592899356,0,1,0,0,1,0
3334,9547-ITEFG,0,1,1,9,1,1,0,1,1,0,1,1,1,Credit card (automatic),1.2560930374878503,-0.6124836933754773,0,1,0,0,1,0
3335,4627-MIHJH,1,0,0,69,1,1,1,0,1,1,1,1,0,Credit card (automatic),1.5100511315144465,2.283528501537634,0,0,0,0,1,1
3336,1285-OKIPP,0,0,0,1,1,0,0,0,0,0,0,1,0,Electronic check,0.5025180395265786,-0.9729974949538645,1,1,0,0,1,0
3337,4237-CLSMM,0,1,0,2,1,0,0,0,0,0,0,0,0,Mailed check,-1.485990435269906,-0.9914672978347526,0,1,0,0,0,0
3338,9734-UYXQI,0,0,0,2,1,1,0,0,0,0,0,0,1,Electronic check,-0.5099946229323995,-0.9612499950308173,1,1,0,1,0,1
3339,1821-BUCWY,0,0,0,30,1,0,1,0,1,0,0,0,1,Mailed check,-0.30251251996949424,-0.27918970869195525,0,0,0,1,0,0
3340,4075-JFPGR,0,1,0,51,1,0,1,1,1,0,1,0,1,Electronic check,0.9539990955738603,1.0281108737388363,0,0,1,0,1,1
3341,5671-UUNXD,1,1,0,50,1,1,0,0,0,1,1,1,1,Electronic check,1.1913586213634242,1.279458883349396,0,0,1,0,1,1
3342,0971-QIFJK,0,1,0,69,1,1,0,0,0,0,0,0,0,Bank transfer (automatic),-1.3449026052551303,-0.2845014300455281,0,0,0,0,0,1
3343,6297-NOOPG,0,1,0,70,1,1,0,1,1,1,1,1,1,Electronic check,1.5183504156329626,2.408938022292114,0,0,0,0,1,1
3344,1702-CCFNJ,0,1,0,52,1,1,0,1,0,1,0,0,0,Bank transfer (automatic),-0.11328884206732451,0.3889410843047575,0,1,0,1,0,0
3345,0991-BRRFB,0,0,0,18,1,0,1,0,0,0,0,0,0,Electronic check,-0.5099946229323995,-0.6226002083185891,1,1,0,1,0,0
3346,5575-TPIZQ,0,0,0,46,1,1,1,0,0,0,1,0,1,Credit card (automatic),0.8095915519116784,0.8632491487399774,0,1,0,0,1,0
3347,2075-PUEPR,0,1,1,55,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-1.507568573978048,-0.49985756840967926,0,0,0,0,0,0
3348,0506-LVNGN,1,0,0,5,1,0,0,0,1,0,0,0,1,Credit card (automatic),0.3581104958643962,-0.8540898737815591,1,1,0,0,1,1
3349,4140-MUHUG,1,0,0,3,1,0,0,0,1,0,1,0,1,Electronic check,0.7332381380213289,-0.9108217026782254,1,1,0,0,1,1
3350,7968-QUXNS,0,0,0,6,1,0,0,0,0,0,0,0,0,Mailed check,-1.520847428567674,-0.9596630907260155,0,1,0,0,0,0
3351,9530-GRMJG,0,1,1,70,1,1,0,1,1,1,1,1,1,Electronic check,0.6419460127176505,1.627674176565569,0,0,0,1,0,0
3352,2123-VSCOT,0,1,1,59,1,1,0,0,1,1,1,0,1,Bank transfer (automatic),0.24358037502887236,0.8409002464473514,0,0,0,1,0,1
3353,9411-TPQQV,0,0,0,40,0,0,1,0,0,1,1,1,1,Bank transfer (automatic),-0.3390293700909656,-0.02248589705268922,0,0,1,1,0,1
3354,3973-SKMLN,0,0,0,71,1,0,0,0,0,0,0,0,1,Credit card (automatic),-1.4893101489173126,-0.4108807256529422,0,0,0,0,0,0
3355,9696-RMYBA,0,0,0,5,1,0,0,0,0,0,1,0,1,Mailed check,0.5091574668213912,-0.832534423641334,0,1,0,0,1,0
3356,8734-DKSTZ,0,1,1,10,1,1,0,0,0,0,0,1,0,Electronic check,0.7033607151946708,-0.6297412776901975,0,1,0,0,1,1
3357,5336-UFNZP,1,1,1,65,1,1,0,1,1,0,1,1,1,Electronic check,1.417099149387065,2.098367625639851,0,0,1,0,1,1
3358,6180-YBIQI,0,0,0,5,0,0,0,0,0,0,0,0,0,Mailed check,-1.3432427484314273,-0.9640491179017874,0,1,0,1,0,0
3359,1406-PUQVY,0,0,1,1,1,0,0,1,0,0,0,0,1,Electronic check,-0.49339605469536707,-0.9862216974938799,0,1,0,1,0,0
3360,5016-LIPDW,0,1,1,57,1,0,0,0,0,0,0,0,0,Mailed check,-1.5059087171543448,-0.5402575071694264,0,0,1,0,0,0
3361,6418-PIQSP,0,1,0,62,1,0,1,0,1,1,1,1,0,Mailed check,0.5390348896480497,1.1896004270899911,0,0,0,1,0,1
3362,3280-MRDOF,1,0,0,30,1,1,0,0,1,1,1,0,1,Credit card (automatic),0.14398896560667782,-0.0852126977674956,0,0,0,1,0,0
3363,3016-KSVCP,0,1,0,29,0,0,0,0,0,0,1,0,0,Mailed check,-1.0295298087515143,-0.5633337406017533,0,1,0,1,0,0
3364,2908-WGAXL,0,1,1,56,1,1,0,0,0,0,0,0,1,Credit card (automatic),-1.321664609723285,-0.36071691735115025,0,0,0,0,0,1
3365,6968-MHOMU,0,1,0,58,0,0,0,0,0,0,1,1,1,Credit card (automatic),-0.6560620234182848,0.1772656823142438,0,0,1,1,0,0
3366,2851-STERV,1,0,0,35,1,0,0,0,1,1,1,1,1,Electronic check,0.2734577978555309,0.08112572984833172,0,0,1,1,0,0
3367,8466-PZBLH,0,1,1,67,1,1,1,0,0,1,1,1,0,Bank transfer (automatic),1.3224873104359798,2.027067133611601,0,0,0,0,1,0
3368,2126-GSEGL,0,1,0,70,1,1,0,1,1,1,1,1,1,Bank transfer (automatic),0.665184008249496,1.6002780369701703,0,0,0,1,0,1
3369,7508-KBIMB,0,1,1,24,1,0,1,0,1,0,0,0,1,Credit card (automatic),-0.2825942380850553,-0.3671747362581912,0,0,1,1,0,0
3370,5575-GNVDE,0,0,0,34,1,0,1,0,1,0,0,0,0,Mailed check,-0.25935624255320977,-0.17531359774013405,0,0,1,1,0,0
3371,2674-MLXMN,1,0,0,71,1,1,0,1,0,0,1,1,1,Credit card (automatic),1.1581614848893593,2.0558958951488346,0,1,0,0,1,1
3372,6630-UJZMY,1,1,0,4,1,1,0,0,0,0,1,0,1,Electronic check,0.6137284467146956,-0.8724274346370472,0,1,0,0,1,1
3373,1871-MOWRM,0,1,0,12,1,0,1,0,0,1,0,0,0,Bank transfer (automatic),0.5340553191769398,-0.6262809446922267,1,1,0,0,1,0
3374,3426-NIYYL,0,0,0,15,1,1,0,0,0,0,0,0,0,Electronic check,-0.43862077951316014,-0.6707803862393786,1,1,0,1,0,0
3375,5512-IDZEI,0,1,1,46,1,1,0,0,0,0,0,0,0,Electronic check,-1.3233244665469883,-0.49035818291843486,0,0,1,0,0,0
3376,2408-PSJVE,0,1,1,44,1,0,0,1,1,1,0,0,1,Mailed check,-0.09503041700658893,0.28072302685229794,0,1,0,1,0,0
3377,3352-ALMCK,0,0,0,40,1,1,0,1,1,0,1,1,1,Mailed check,1.257752894311554,0.8026823011067065,0,1,0,0,1,0
3378,9221-OTIVJ,1,0,0,14,1,1,0,1,1,0,1,1,1,Electronic check,1.330786594554496,-0.3331664953927848,1,1,0,0,1,1
3379,0993-OSGPT,1,1,0,68,1,0,0,1,1,1,0,0,1,Bank transfer (automatic),-0.13652683759917,0.7443856082428053,0,0,1,1,0,1
3380,6603-YRDCJ,0,1,0,33,1,0,1,1,0,1,0,0,1,Mailed check,-0.12324798300954411,-0.11849360749320108,0,0,0,1,0,0
3381,4709-LKHYG,0,1,1,29,1,0,0,0,0,0,0,0,0,Electronic check,-1.485990435269906,-0.7701602683275945,0,0,1,0,0,1
3382,3758-CKOQL,0,1,0,59,1,1,1,1,1,1,0,1,1,Credit card (automatic),1.4021604379737358,1.7037574218457912,0,0,1,0,1,1
3383,5201-FRKKS,0,0,0,25,1,0,1,0,0,0,0,0,0,Bank transfer (automatic),0.3166140752718151,-0.14765297409393513,0,1,0,0,1,0
3384,5044-LRQAQ,0,1,0,7,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),0.14730867925408458,-0.79771069028596,0,1,0,0,1,1
3385,6557-BZXLQ,1,0,0,16,1,0,0,0,0,0,0,0,0,Electronic check,0.16224739066741387,-0.5483242707188358,0,1,0,0,1,0
3386,8608-OZTLB,0,1,1,38,1,0,1,1,1,1,1,0,0,Electronic check,0.3083147911532989,0.227054804877402,0,0,1,1,0,0
3387,1436-ZMJAN,0,1,0,10,1,0,0,0,1,0,1,1,1,Credit card (automatic),0.10083268819039362,-0.7203050247517363,0,1,0,1,0,1
3388,6345-FZOQH,0,1,0,69,1,0,0,0,0,0,0,0,0,Mailed check,-1.4893101489173126,-0.4071999892793045,0,0,0,0,0,0
3389,6008-NAIXK,1,0,0,54,0,0,0,1,1,0,1,1,1,Electronic check,-0.30915194726430706,0.29963363648451985,0,0,1,1,0,0
3390,9677-AVKED,0,0,1,53,1,1,0,1,1,1,1,1,1,Electronic check,0.6585445809546829,0.953261887362349,0,0,1,1,0,1
3391,5515-IDEJJ,0,1,1,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4893101489173126,-0.9994459000338952,1,1,0,0,0,0
3392,8591-NXRCV,0,0,0,41,1,1,1,0,1,1,0,1,1,Bank transfer (automatic),0.3282330730377381,0.35416143162451685,0,1,0,1,0,1
3393,7328-OWMOM,0,0,1,31,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4826707216224995,-0.7484725761619693,0,0,1,0,0,1
3394,4716-HHKQH,1,1,0,20,1,1,0,1,0,1,1,1,0,Electronic check,1.4038202947974388,-0.050763650150755374,0,1,0,0,1,0
3395,9862-KJTYK,0,0,1,19,0,0,0,0,0,0,0,0,1,Credit card (automatic),-1.308385755133659,-0.7586772524553479,0,1,0,1,0,0
3396,5120-ZBLAI,0,1,0,50,1,1,0,0,1,0,1,1,0,Bank transfer (automatic),0.3630900663355061,0.7004371751348206,0,0,1,1,0,1
3397,2595-KIWPV,0,0,1,27,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4959495762121253,-0.7837150759311103,0,0,0,0,0,0
3398,1725-IQNIY,0,1,0,54,1,0,1,1,1,1,1,1,0,Bank transfer (automatic),1.493452563277414,1.6851994576146359,1,0,0,0,1,0
3399,3951-NJCVI,1,1,0,42,1,1,0,0,0,0,1,1,1,Electronic check,1.0054546571086607,0.7305442762509226,0,1,0,0,1,1
3400,1423-BMPBQ,0,1,1,1,1,0,0,0,0,0,0,0,1,Mailed check,-1.519187571743971,-0.9998426261100958,0,1,0,0,0,1
3401,9837-FWLCH,0,1,1,12,1,0,0,0,0,0,0,0,1,Electronic check,-1.5125481444491577,-0.9028651408166494,0,1,0,0,0,0
3402,3190-XFANI,0,0,1,49,1,1,0,0,0,1,1,1,1,Bank transfer (automatic),1.1896987645397206,1.226517992514201,1,0,1,0,1,0
3403,8725-JEDFD,0,0,0,27,1,0,0,0,0,0,0,0,1,Mailed check,0.14232910878297467,-0.21774124755601687,0,1,0,0,1,0
3404,0164-XAIRP,0,0,0,24,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-1.5009291466832353,-0.8009506199082638,0,0,0,0,0,1
3405,5174-ITUMV,0,1,1,67,1,1,0,1,1,0,1,1,1,Electronic check,1.3490450196152322,2.0727787937249214,0,0,1,0,1,0
3406,6519-CFDBX,0,0,0,2,1,0,0,0,0,0,0,0,1,Electronic check,-0.6427831688286589,-0.972534647864964,0,1,0,1,0,1
3407,9637-CDTKZ,0,1,0,72,1,1,1,1,1,1,1,1,1,Credit card (automatic),1.637860106939596,2.556321759600585,0,0,0,0,1,0
3408,3692-JHONH,1,1,0,52,1,1,0,1,1,0,1,1,1,Electronic check,1.3855618697367034,1.4699314806007517,0,0,1,0,1,1
3409,6347-DCUIK,0,0,0,10,1,1,0,0,0,0,0,0,1,Mailed check,0.3116345048007057,-0.6503710336526215,1,1,0,0,1,0
